timestamp,src_ip,src_port,dst_ip,dst_port,protocol,length,hdr_ip_len,hdr_tcp_len,ack_flag,init_window
2025-05-15 13:15:24.292465,192.168.10.201,52713,45.60.63.78,443,6,101,20,32,1,2048
2025-05-15 13:15:24.302428,192.168.10.201,52713,45.60.63.78,443,6,1514,20,32,1,2048
2025-05-15 13:15:24.302466,192.168.10.201,52713,45.60.63.78,443,6,498,20,32,1,2048
2025-05-15 13:15:24.316200,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:24.337650,45.60.63.78,443,192.168.10.201,52713,6,1514,20,32,1,501
2025-05-15 13:15:24.337651,45.60.63.78,443,192.168.10.201,52713,6,75,20,32,1,501
2025-05-15 13:15:24.337709,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2025
2025-05-15 13:15:24.344909,192.168.10.201,52716,18.161.135.59,443,6,151,20,32,1,2048
2025-05-15 13:15:24.345182,192.168.10.201,52716,18.161.135.59,443,6,105,20,32,1,2048
2025-05-15 13:15:24.345257,192.168.10.201,52716,18.161.135.59,443,6,1494,20,32,1,2048
2025-05-15 13:15:24.345259,192.168.10.201,52716,18.161.135.59,443,6,1494,20,32,1,2048
2025-05-15 13:15:24.345260,192.168.10.201,52716,18.161.135.59,443,6,1494,20,32,1,2048
2025-05-15 13:15:24.345261,192.168.10.201,52716,18.161.135.59,443,6,1494,20,32,1,2048
2025-05-15 13:15:24.345262,192.168.10.201,52716,18.161.135.59,443,6,1494,20,32,1,2048
2025-05-15 13:15:24.345264,192.168.10.201,52716,18.161.135.59,443,6,1494,20,32,1,2048
2025-05-15 13:15:24.345265,192.168.10.201,52716,18.161.135.59,443,6,1494,20,32,1,2048
2025-05-15 13:15:24.345284,192.168.10.201,52716,18.161.135.59,443,6,381,20,32,1,2048
2025-05-15 13:15:24.358438,18.161.135.59,443,192.168.10.201,52716,6,66,20,32,1,274
2025-05-15 13:15:24.361212,18.161.135.59,443,192.168.10.201,52716,6,66,20,32,1,274
2025-05-15 13:15:24.361213,18.161.135.59,443,192.168.10.201,52716,6,66,20,32,1,279
2025-05-15 13:15:24.361213,18.161.135.59,443,192.168.10.201,52716,6,66,20,32,1,285
2025-05-15 13:15:24.361213,18.161.135.59,443,192.168.10.201,52716,6,66,20,32,1,290
2025-05-15 13:15:24.361214,18.161.135.59,443,192.168.10.201,52716,6,105,20,32,1,290
2025-05-15 13:15:24.361214,18.161.135.59,443,192.168.10.201,52716,6,66,20,32,1,307
2025-05-15 13:15:24.361214,18.161.135.59,443,192.168.10.201,52716,6,66,20,32,1,318
2025-05-15 13:15:24.361273,192.168.10.201,52716,18.161.135.59,443,6,66,20,32,1,2047
2025-05-15 13:15:24.397070,18.161.135.59,443,192.168.10.201,52716,6,846,20,32,1,318
2025-05-15 13:15:24.397071,18.161.135.59,443,192.168.10.201,52716,6,97,20,32,1,318
2025-05-15 13:15:24.397130,192.168.10.201,52716,18.161.135.59,443,6,66,20,32,1,2035
2025-05-15 13:15:24.400753,192.168.10.201,52716,18.161.135.59,443,6,101,20,32,1,2048
2025-05-15 13:15:24.402130,192.168.10.201,52713,45.60.63.78,443,6,238,20,32,1,2048
2025-05-15 13:15:24.435223,45.60.63.78,443,192.168.10.201,52713,6,818,20,32,1,501
2025-05-15 13:15:24.435286,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2036
2025-05-15 13:15:24.470278,18.161.135.59,443,192.168.10.201,52716,6,66,20,32,1,318
2025-05-15 13:15:24.731191,192.168.10.201,52732,18.238.132.47,443,6,78,20,44,0,65535
2025-05-15 13:15:24.745731,18.238.132.47,443,192.168.10.201,52732,6,74,20,40,1,65535
2025-05-15 13:15:24.745797,192.168.10.201,52732,18.238.132.47,443,6,66,20,32,1,131328
2025-05-15 13:15:24.746344,192.168.10.201,52732,18.238.132.47,443,6,1494,20,32,1,131328
2025-05-15 13:15:24.746359,192.168.10.201,52732,18.238.132.47,443,6,627,20,32,1,131328
2025-05-15 13:15:24.761665,18.238.132.47,443,192.168.10.201,52732,6,66,20,32,1,68608
2025-05-15 13:15:24.761665,18.238.132.47,443,192.168.10.201,52732,6,66,20,32,1,71680
2025-05-15 13:15:24.762988,18.238.132.47,443,192.168.10.201,52732,6,300,20,32,1,71680
2025-05-15 13:15:24.763037,192.168.10.201,52732,18.238.132.47,443,6,66,20,32,1,131136
2025-05-15 13:15:24.763296,192.168.10.201,52732,18.238.132.47,443,6,130,20,32,1,131136
2025-05-15 13:15:24.763453,192.168.10.201,52732,18.238.132.47,443,6,158,20,32,1,131136
2025-05-15 13:15:24.763631,192.168.10.201,52732,18.238.132.47,443,6,1168,20,32,1,131136
2025-05-15 13:15:24.780063,18.238.132.47,443,192.168.10.201,52732,6,66,20,32,1,71680
2025-05-15 13:15:24.780063,18.238.132.47,443,192.168.10.201,52732,6,66,20,32,1,74240
2025-05-15 13:15:24.780064,18.238.132.47,443,192.168.10.201,52732,6,245,20,32,1,74240
2025-05-15 13:15:24.780064,18.238.132.47,443,192.168.10.201,52732,6,137,20,32,1,74240
2025-05-15 13:15:24.780064,18.238.132.47,443,192.168.10.201,52732,6,434,20,32,1,74240
2025-05-15 13:15:24.780117,192.168.10.201,52732,18.238.132.47,443,6,66,20,32,1,130496
2025-05-15 13:15:24.780384,192.168.10.201,52732,18.238.132.47,443,6,97,20,32,1,131072
2025-05-15 13:15:24.780425,192.168.10.201,52732,18.238.132.47,443,6,101,20,32,1,131072
2025-05-15 13:15:24.794721,18.238.132.47,443,192.168.10.201,52732,6,66,20,32,1,74240
2025-05-15 13:15:24.886375,3.166.96.65,443,192.168.10.201,52720,6,105,20,32,1,145
2025-05-15 13:15:24.886375,3.166.96.65,443,192.168.10.201,52720,6,66,20,32,1,145
2025-05-15 13:15:24.886444,192.168.10.201,52720,3.166.96.65,443,6,66,20,32,1,2047
2025-05-15 13:15:24.886511,192.168.10.201,52720,3.166.96.65,443,6,66,20,32,1,2047
2025-05-15 13:15:24.886638,192.168.10.201,52720,3.166.96.65,443,6,66,20,32,1,2048
2025-05-15 13:15:24.902588,3.166.96.65,443,192.168.10.201,52720,6,66,20,32,1,145
2025-05-15 13:15:25.719941,192.168.10.201,52717,172.64.155.209,443,6,54,20,20,1,2048
2025-05-15 13:15:25.739398,172.64.155.209,443,192.168.10.201,52717,6,66,20,32,1,10
2025-05-15 13:15:30.682821,17.248.207.69,443,192.168.10.201,57135,6,66,20,32,1,32256
2025-05-15 13:15:30.682823,17.248.207.69,443,192.168.10.201,57135,6,66,20,32,1,32256
2025-05-15 13:15:30.683126,192.168.10.201,57135,17.248.207.69,443,6,78,20,44,1,131072
2025-05-15 13:15:30.684855,40.99.245.50,443,192.168.10.201,52547,6,114,20,32,1,16384
2025-05-15 13:15:30.684856,17.248.207.69,443,192.168.10.201,57135,6,105,20,32,1,32256
2025-05-15 13:15:30.684857,17.248.207.69,443,192.168.10.201,57135,6,90,20,32,1,32256
2025-05-15 13:15:30.685083,192.168.10.201,52547,40.99.245.50,443,6,66,20,32,1,6912
2025-05-15 13:15:30.685233,192.168.10.201,57135,17.248.207.69,443,6,66,20,32,1,131008
2025-05-15 13:15:30.685448,192.168.10.201,57135,17.248.207.69,443,6,105,20,32,1,131072
2025-05-15 13:15:30.685953,192.168.10.201,57135,17.248.207.69,443,6,90,20,32,1,131072
2025-05-15 13:15:30.686546,192.168.10.201,57135,17.248.207.69,443,6,66,20,32,1,131072
2025-05-15 13:15:30.686735,192.168.10.201,52547,40.99.245.50,443,6,108,20,32,1,6912
2025-05-15 13:15:30.686809,192.168.10.201,52547,40.99.245.50,443,6,108,20,32,1,6912
2025-05-15 13:15:30.709148,40.99.245.50,443,192.168.10.201,52547,6,66,20,32,1,16384
2025-05-15 13:15:30.714644,17.248.207.69,443,192.168.10.201,57135,6,129,20,32,1,32256
2025-05-15 13:15:30.714646,17.248.207.69,443,192.168.10.201,57135,6,66,20,32,1,32256
2025-05-15 13:15:30.714646,17.248.207.69,443,192.168.10.201,57135,6,66,20,32,1,32256
2025-05-15 13:15:30.714647,17.248.207.69,443,192.168.10.201,57135,6,56,20,20,0,0
2025-05-15 13:15:30.714648,17.248.207.69,443,192.168.10.201,57135,6,56,20,20,0,0
2025-05-15 13:15:30.715001,192.168.10.201,57135,17.248.207.69,443,6,78,20,44,1,131072
2025-05-15 13:15:30.743967,17.248.207.69,443,192.168.10.201,57135,6,56,20,20,0,0
2025-05-15 13:15:33.501295,192.168.10.201,52729,20.42.72.131,443,6,54,20,20,1,131072
2025-05-15 13:15:33.547977,20.42.72.131,443,192.168.10.201,52729,6,66,20,32,1,4194816
2025-05-15 13:15:34.001812,192.168.10.201,52728,52.96.103.34,443,6,54,20,20,1,131072
2025-05-15 13:15:34.031035,52.96.103.34,443,192.168.10.201,52728,6,66,20,32,1,4194560
2025-05-15 13:15:39.320363,192.168.10.201,52713,45.60.63.78,443,6,257,20,32,1,2048
2025-05-15 13:15:39.320421,192.168.10.201,52713,45.60.63.78,443,6,105,20,32,1,2048
2025-05-15 13:15:39.336459,192.168.10.201,52713,45.60.63.78,443,6,1514,20,32,1,2048
2025-05-15 13:15:39.336498,192.168.10.201,52713,45.60.63.78,443,6,493,20,32,1,2048
2025-05-15 13:15:39.343689,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:39.343690,45.60.63.78,443,192.168.10.201,52713,6,105,20,32,1,501
2025-05-15 13:15:39.343790,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2047
2025-05-15 13:15:39.351173,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:39.363812,45.60.63.78,443,192.168.10.201,52713,6,1514,20,32,1,501
2025-05-15 13:15:39.363814,45.60.63.78,443,192.168.10.201,52713,6,92,20,32,1,501
2025-05-15 13:15:39.363815,45.60.63.78,443,192.168.10.201,52713,6,1236,20,32,1,501
2025-05-15 13:15:39.363911,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2006
2025-05-15 13:15:39.365173,192.168.10.201,52713,45.60.63.78,443,6,101,20,32,1,2048
2025-05-15 13:15:39.369878,45.60.63.78,443,192.168.10.201,52713,6,1203,20,32,1,501
2025-05-15 13:15:39.369957,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2030
2025-05-15 13:15:39.409548,192.168.10.201,52713,45.60.63.78,443,6,236,20,32,1,2048
2025-05-15 13:15:39.411221,192.168.10.201,52713,45.60.63.78,443,6,243,20,32,1,2048
2025-05-15 13:15:39.422897,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:39.422898,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:39.424894,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:39.444294,45.60.63.78,443,192.168.10.201,52713,6,1514,20,32,1,501
2025-05-15 13:15:39.444295,45.60.63.78,443,192.168.10.201,52713,6,76,20,32,1,501
2025-05-15 13:15:39.444345,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2025
2025-05-15 13:15:39.446576,45.60.63.78,443,192.168.10.201,52713,6,1514,20,32,1,501
2025-05-15 13:15:39.446577,45.60.63.78,443,192.168.10.201,52713,6,92,20,32,1,501
2025-05-15 13:15:39.446577,45.60.63.78,443,192.168.10.201,52713,6,1465,20,32,1,501
2025-05-15 13:15:39.446640,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2003
2025-05-15 13:15:39.543980,192.168.10.201,52713,45.60.63.78,443,6,1514,20,32,1,2048
2025-05-15 13:15:39.544013,192.168.10.201,52713,45.60.63.78,443,6,500,20,32,1,2048
2025-05-15 13:15:39.546357,192.168.10.201,52713,45.60.63.78,443,6,233,20,32,1,2048
2025-05-15 13:15:39.557918,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:39.578220,45.60.63.78,443,192.168.10.201,52713,6,843,20,32,1,501
2025-05-15 13:15:39.578271,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2035
2025-05-15 13:15:39.580856,45.60.63.78,443,192.168.10.201,52713,6,1269,20,32,1,501
2025-05-15 13:15:39.580903,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2029
2025-05-15 13:15:41.650807,192.168.10.201,52713,45.60.63.78,443,6,251,20,32,1,2048
2025-05-15 13:15:41.709204,45.60.63.78,443,192.168.10.201,52713,6,1514,20,32,1,501
2025-05-15 13:15:41.709206,45.60.63.78,443,192.168.10.201,52713,6,92,20,32,1,501
2025-05-15 13:15:41.709301,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2024
2025-05-15 13:15:41.709423,45.60.63.78,443,192.168.10.201,52713,6,1462,20,32,1,501
2025-05-15 13:15:41.709497,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2026
2025-05-15 13:15:43.284391,192.168.11.69,50809,192.168.10.201,7000,6,78,20,44,0,65535
2025-05-15 13:15:43.284718,192.168.10.201,7000,192.168.11.69,50809,6,78,20,44,1,65535
2025-05-15 13:15:43.291686,192.168.11.69,50809,192.168.10.201,7000,6,66,20,32,1,131776
2025-05-15 13:15:43.291760,192.168.10.201,7000,192.168.11.69,50809,6,66,20,32,1,131712
2025-05-15 13:15:43.293068,192.168.11.69,50809,192.168.10.201,7000,6,107,20,32,1,131776
2025-05-15 13:15:43.293111,192.168.10.201,7000,192.168.11.69,50809,6,66,20,32,1,131712
2025-05-15 13:15:43.306499,192.168.10.201,51101,142.250.113.188,5228,6,54,20,20,1,2048
2025-05-15 13:15:43.319767,192.168.10.201,7000,192.168.11.69,50809,6,1514,20,32,1,131712
2025-05-15 13:15:43.319826,142.250.113.188,5228,192.168.10.201,51101,6,66,20,32,1,1043
2025-05-15 13:15:43.319851,192.168.10.201,7000,192.168.11.69,50809,6,551,20,32,1,131712
2025-05-15 13:15:43.326113,192.168.11.69,50809,192.168.10.201,7000,6,66,20,32,1,129856
2025-05-15 13:15:43.326114,192.168.11.69,50809,192.168.10.201,7000,6,66,20,32,1,131072
2025-05-15 13:15:43.326237,192.168.10.201,7000,192.168.11.69,50809,6,66,20,32,1,131712
2025-05-15 13:15:43.326386,192.168.10.201,7000,192.168.11.69,50809,6,66,20,32,1,131712
2025-05-15 13:15:43.331326,192.168.11.69,50809,192.168.10.201,7000,6,66,20,32,1,131072
2025-05-15 13:15:45.835214,192.168.10.201,52719,104.18.32.47,443,6,54,20,20,1,2048
2025-05-15 13:15:45.853114,104.18.32.47,443,192.168.10.201,52719,6,66,20,32,1,10
2025-05-15 13:15:50.652973,40.99.245.50,443,192.168.10.201,52547,6,114,20,32,1,16384
2025-05-15 13:15:50.653177,192.168.10.201,52547,40.99.245.50,443,6,66,20,32,1,6912
2025-05-15 13:15:50.654699,192.168.10.201,52547,40.99.245.50,443,6,108,20,32,1,6912
2025-05-15 13:15:50.654965,192.168.10.201,52547,40.99.245.50,443,6,108,20,32,1,6912
2025-05-15 13:15:50.677326,40.99.245.50,443,192.168.10.201,52547,6,66,20,32,1,16384
2025-05-15 13:15:51.055593,192.168.10.201,52690,34.228.177.21,443,6,54,20,20,1,2048
2025-05-15 13:15:51.095141,34.228.177.21,443,192.168.10.201,52690,6,66,20,32,1,428
2025-05-15 13:15:53.110844,192.168.10.201,52715,23.219.157.143,443,6,54,20,20,1,2048
2025-05-15 13:15:53.129484,23.219.157.143,443,192.168.10.201,52715,6,66,20,32,1,501
2025-05-15 13:15:54.449925,192.168.10.201,52713,45.60.63.78,443,6,1514,20,32,1,2048
2025-05-15 13:15:54.449970,192.168.10.201,52713,45.60.63.78,443,6,493,20,32,1,2048
2025-05-15 13:15:54.450038,192.168.10.201,52713,45.60.63.78,443,6,105,20,32,1,2048
2025-05-15 13:15:54.477274,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,487
2025-05-15 13:15:54.480735,45.60.63.78,443,192.168.10.201,52713,6,105,20,32,1,501
2025-05-15 13:15:54.480847,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2047
2025-05-15 13:15:54.496692,45.60.63.78,443,192.168.10.201,52713,6,1229,20,32,1,501
2025-05-15 13:15:54.496801,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2029
2025-05-15 13:15:54.497914,192.168.10.201,52713,45.60.63.78,443,6,101,20,32,1,2048
2025-05-15 13:15:54.553342,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:54.587991,192.168.10.201,52713,45.60.63.78,443,6,236,20,32,1,2048
2025-05-15 13:15:54.601489,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:54.646599,45.60.63.78,443,192.168.10.201,52713,6,1514,20,32,1,501
2025-05-15 13:15:54.646599,45.60.63.78,443,192.168.10.201,52713,6,76,20,32,1,501
2025-05-15 13:15:54.646659,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2025
2025-05-15 13:15:54.683894,192.168.10.201,52713,45.60.63.78,443,6,238,20,32,1,2048
2025-05-15 13:15:54.697507,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:15:54.717601,45.60.63.78,443,192.168.10.201,52713,6,818,20,32,1,501
2025-05-15 13:15:54.717648,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2036
2025-05-15 13:15:56.122124,192.168.10.201,52710,23.219.157.143,443,6,54,20,20,1,2048
2025-05-15 13:15:56.142506,23.219.157.143,443,192.168.10.201,52710,6,66,20,32,1,501
2025-05-15 13:15:56.578384,192.168.10.201,52715,23.219.157.143,443,6,66,20,32,1,2048
2025-05-15 13:15:56.578682,192.168.10.201,52733,54.208.201.45,443,6,78,20,44,0,65535
2025-05-15 13:15:56.594887,23.219.157.143,443,192.168.10.201,52715,6,90,20,32,1,501
2025-05-15 13:15:56.594887,23.219.157.143,443,192.168.10.201,52715,6,66,20,32,1,501
2025-05-15 13:15:56.594938,192.168.10.201,52715,23.219.157.143,443,6,54,20,20,0,0
2025-05-15 13:15:56.594955,192.168.10.201,52715,23.219.157.143,443,6,54,20,20,0,0
2025-05-15 13:15:56.616449,54.208.201.45,443,192.168.10.201,52733,6,74,20,40,1,26847
2025-05-15 13:15:56.616505,192.168.10.201,52733,54.208.201.45,443,6,66,20,32,1,131712
2025-05-15 13:15:56.616909,192.168.10.201,52733,54.208.201.45,443,6,1514,20,32,1,131712
2025-05-15 13:15:56.616926,192.168.10.201,52733,54.208.201.45,443,6,530,20,32,1,131712
2025-05-15 13:15:56.658301,54.208.201.45,443,192.168.10.201,52733,6,66,20,32,1,44800
2025-05-15 13:15:56.658301,54.208.201.45,443,192.168.10.201,52733,6,66,20,32,1,47872
2025-05-15 13:15:56.658302,54.208.201.45,443,192.168.10.201,52733,6,1514,20,32,1,47872
2025-05-15 13:15:56.658302,54.208.201.45,443,192.168.10.201,52733,6,1514,20,32,1,47872
2025-05-15 13:15:56.658389,192.168.10.201,52733,54.208.201.45,443,6,66,20,32,1,128832
2025-05-15 13:15:56.659643,54.208.201.45,443,192.168.10.201,52733,6,1467,20,32,1,47872
2025-05-15 13:15:56.659673,192.168.10.201,52733,54.208.201.45,443,6,66,20,32,1,129664
2025-05-15 13:15:56.660014,192.168.10.201,52733,54.208.201.45,443,6,192,20,32,1,131072
2025-05-15 13:15:56.660122,192.168.10.201,52733,54.208.201.45,443,6,165,20,32,1,131072
2025-05-15 13:15:56.660238,192.168.10.201,52733,54.208.201.45,443,6,432,20,32,1,131072
2025-05-15 13:15:56.660259,192.168.10.201,52733,54.208.201.45,443,6,873,20,32,1,131072
2025-05-15 13:15:56.699912,54.208.201.45,443,192.168.10.201,52733,6,66,20,32,1,47872
2025-05-15 13:15:56.699913,54.208.201.45,443,192.168.10.201,52733,6,66,20,32,1,47872
2025-05-15 13:15:56.699913,54.208.201.45,443,192.168.10.201,52733,6,66,20,32,1,50688
2025-05-15 13:15:56.699913,54.208.201.45,443,192.168.10.201,52733,6,270,20,32,1,50688
2025-05-15 13:15:56.699913,54.208.201.45,443,192.168.10.201,52733,6,144,20,32,1,50688
2025-05-15 13:15:56.699976,192.168.10.201,52733,54.208.201.45,443,6,66,20,32,1,130752
2025-05-15 13:15:56.700196,192.168.10.201,52733,54.208.201.45,443,6,104,20,32,1,131072
2025-05-15 13:15:56.710114,54.208.201.45,443,192.168.10.201,52733,6,439,20,32,1,53504
2025-05-15 13:15:56.710164,192.168.10.201,52733,54.208.201.45,443,6,66,20,32,1,130688
2025-05-15 13:15:56.786673,54.208.201.45,443,192.168.10.201,52733,6,66,20,32,1,53504
2025-05-15 13:16:06.430454,192.168.10.201,52734,52.111.227.57,443,6,78,20,44,0,65535
2025-05-15 13:16:06.462096,52.111.227.57,443,192.168.10.201,52734,6,66,20,32,1,65535
2025-05-15 13:16:06.462218,192.168.10.201,52734,52.111.227.57,443,6,54,20,20,1,262144
2025-05-15 13:16:06.463348,192.168.10.201,52734,52.111.227.57,443,6,1494,20,20,1,262144
2025-05-15 13:16:06.463397,192.168.10.201,52734,52.111.227.57,443,6,411,20,20,1,262144
2025-05-15 13:16:06.497645,52.111.227.57,443,192.168.10.201,52734,6,56,20,20,1,525568
2025-05-15 13:16:06.497647,52.111.227.57,443,192.168.10.201,52734,6,1514,20,20,1,525568
2025-05-15 13:16:06.497649,52.111.227.57,443,192.168.10.201,52734,6,1514,20,20,1,525568
2025-05-15 13:16:06.497773,192.168.10.201,52734,52.111.227.57,443,6,54,20,20,1,259200
2025-05-15 13:16:06.497920,192.168.10.201,52734,52.111.227.57,443,6,54,20,20,1,262144
2025-05-15 13:16:06.499106,52.111.227.57,443,192.168.10.201,52734,6,1514,20,20,1,525568
2025-05-15 13:16:06.499107,52.111.227.57,443,192.168.10.201,52734,6,1514,20,20,1,525568
2025-05-15 13:16:06.499108,52.111.227.57,443,192.168.10.201,52734,6,214,20,20,1,525568
2025-05-15 13:16:06.499189,192.168.10.201,52734,52.111.227.57,443,6,54,20,20,1,259008
2025-05-15 13:16:06.499283,192.168.10.201,52734,52.111.227.57,443,6,54,20,20,1,262144
2025-05-15 13:16:06.502635,192.168.10.201,52734,52.111.227.57,443,6,212,20,20,1,262144
2025-05-15 13:16:06.502852,192.168.10.201,52734,52.111.227.57,443,6,153,20,20,1,262144
2025-05-15 13:16:06.503843,192.168.10.201,52734,52.111.227.57,443,6,442,20,20,1,262144
2025-05-15 13:16:06.535432,52.111.227.57,443,192.168.10.201,52734,6,56,20,20,1,525312
2025-05-15 13:16:06.535433,52.111.227.57,443,192.168.10.201,52734,6,105,20,20,1,524800
2025-05-15 13:16:06.535434,52.111.227.57,443,192.168.10.201,52734,6,123,20,20,1,524800
2025-05-15 13:16:06.535435,52.111.227.57,443,192.168.10.201,52734,6,611,20,20,1,524800
2025-05-15 13:16:06.535561,192.168.10.201,52734,52.111.227.57,443,6,54,20,20,1,261440
2025-05-15 13:16:06.536183,192.168.10.201,52734,52.111.227.57,443,6,92,20,20,1,262144
2025-05-15 13:16:06.538415,192.168.10.201,52734,52.111.227.57,443,6,290,20,20,1,262144
2025-05-15 13:16:06.538539,192.168.10.201,52734,52.111.227.57,443,6,262,20,20,1,262144
2025-05-15 13:16:06.568489,52.111.227.57,443,192.168.10.201,52734,6,56,20,20,1,524544
2025-05-15 13:16:06.568491,52.111.227.57,443,192.168.10.201,52734,6,96,20,20,1,524288
2025-05-15 13:16:06.568613,192.168.10.201,52734,52.111.227.57,443,6,54,20,20,1,262080
2025-05-15 13:16:06.570903,52.111.227.57,443,192.168.10.201,52734,6,1514,20,20,1,524288
2025-05-15 13:16:06.570905,52.111.227.57,443,192.168.10.201,52734,6,654,20,20,1,524288
2025-05-15 13:16:06.570906,52.111.227.57,443,192.168.10.201,52734,6,92,20,20,1,524288
2025-05-15 13:16:06.571016,192.168.10.201,52734,52.111.227.57,443,6,54,20,20,1,260032
2025-05-15 13:16:08.174253,192.168.10.201,52731,23.219.157.143,443,6,54,20,20,1,131072
2025-05-15 13:16:08.195736,23.219.157.143,443,192.168.10.201,52731,6,66,20,32,1,64128
2025-05-15 13:16:09.472006,192.168.10.201,52716,18.161.135.59,443,6,54,20,20,1,2048
2025-05-15 13:16:09.492056,18.161.135.59,443,192.168.10.201,52716,6,66,20,32,1,318
2025-05-15 13:16:09.541969,192.168.10.201,52713,45.60.63.78,443,6,1514,20,32,1,2048
2025-05-15 13:16:09.541990,192.168.10.201,52713,45.60.63.78,443,6,493,20,32,1,2048
2025-05-15 13:16:09.542025,192.168.10.201,52713,45.60.63.78,443,6,105,20,32,1,2048
2025-05-15 13:16:09.557022,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,487
2025-05-15 13:16:09.559938,45.60.63.78,443,192.168.10.201,52713,6,105,20,32,1,501
2025-05-15 13:16:09.560031,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2047
2025-05-15 13:16:09.577557,45.60.63.78,443,192.168.10.201,52713,6,1228,20,32,1,501
2025-05-15 13:16:09.577667,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2029
2025-05-15 13:16:09.579111,192.168.10.201,52713,45.60.63.78,443,6,101,20,32,1,2048
2025-05-15 13:16:09.637283,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:16:09.675896,192.168.10.201,52713,45.60.63.78,443,6,236,20,32,1,2048
2025-05-15 13:16:09.688258,20.42.72.131,443,192.168.10.201,52729,6,56,20,20,1,0
2025-05-15 13:16:09.690344,45.60.63.78,443,192.168.10.201,52713,6,66,20,32,1,501
2025-05-15 13:16:09.710002,45.60.63.78,443,192.168.10.201,52713,6,1514,20,32,1,501
2025-05-15 13:16:09.710003,45.60.63.78,443,192.168.10.201,52713,6,76,20,32,1,501
2025-05-15 13:16:09.710111,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2025
2025-05-15 13:16:09.772185,192.168.10.201,52713,45.60.63.78,443,6,238,20,32,1,2048
2025-05-15 13:16:09.796882,192.168.10.201,52732,18.238.132.47,443,6,54,20,20,1,131072
2025-05-15 13:16:09.806633,45.60.63.78,443,192.168.10.201,52713,6,818,20,32,1,501
2025-05-15 13:16:09.806714,192.168.10.201,52713,45.60.63.78,443,6,66,20,32,1,2036
2025-05-15 13:16:09.810737,18.238.132.47,443,192.168.10.201,52732,6,66,20,32,1,74240
2025-05-15 13:16:10.621077,40.99.245.50,443,192.168.10.201,52547,6,114,20,32,1,16384
2025-05-15 13:16:10.621281,192.168.10.201,52547,40.99.245.50,443,6,66,20,32,1,6912
2025-05-15 13:16:10.622760,192.168.10.201,52547,40.99.245.50,443,6,108,20,32,1,6912
2025-05-15 13:16:10.622871,192.168.10.201,52547,40.99.245.50,443,6,108,20,32,1,6912
2025-05-15 13:16:10.645025,40.99.245.50,443,192.168.10.201,52547,6,66,20,32,1,16383
2025-05-15 13:16:10.780600,192.168.10.201,52717,172.64.155.209,443,6,54,20,20,1,2048
2025-05-15 13:16:10.793952,172.64.155.209,443,192.168.10.201,52717,6,66,20,32,1,10
2025-05-15 13:16:19.033509,192.168.10.201,52728,52.96.103.34,443,6,54,20,20,1,131072
2025-05-15 13:16:19.062498,52.96.103.34,443,192.168.10.201,52728,6,66,20,32,1,4194560
2025-05-15 13:16:19.456804,192.168.10.201,52735,52.4.169.84,443,6,78,20,44,0,65535
2025-05-15 13:16:19.494674,52.4.169.84,443,192.168.10.201,52735,6,74,20,40,1,26847
2025-05-15 13:16:19.494803,192.168.10.201,52735,52.4.169.84,443,6,66,20,32,1,131712
2025-05-15 13:16:19.495760,192.168.10.201,52735,52.4.169.84,443,6,1514,20,32,1,131712
2025-05-15 13:16:19.495805,192.168.10.201,52735,52.4.169.84,443,6,546,20,32,1,131712
